id	document	label
8342	맜있어요 ㅋㅋㅋㅋㅋㅌ	0
8343	배송도 빠르고 양도 충분하였습니다.	0
8344	맛있게 잘 먹었습니다~^^ 가츠동에는 그 수분이 충족이 안되 퍽퍽 했지만 ㅜㅜ 리조또는 맛있었어요!	0
8345	피자가 오려던시간 보다 쪼끔 늦었는데 괜찮아여~ 그래서 피자가 식어서 치즈가 굳어서 안늘어나지만 괜찮아여~ 용서할게여 여기 피자 제가 참~ 좋아하니까~🍕😉	0
8346	정말 맛있음 내스타일이다	0
8347	정말 맛있어요 또 시켜야지	0
8348	양념에 떨어져서 떼어내고 보내신다는 연락은 받았는데 살짝 언짠네요먼저 전화 주셔서 이러이러하니 새로해주신다는 말씀도 없고 그냥 상황만 전해 주시는 센스는 별로지오ㅡ	0
8349	중 짜리로 주문했는데 .. 소 짜리로 온거같아요 ㅜ 양을 아무리 봐도 중짜리가 아니였네요 ㅜ 맛은 괜찮았어요	0
8350	따뜻하게  잘먹었습니다	0
8351	처음 시켜보는데 평이좋아시켜봤어요~고기 맛있네요 냄새않나고 비계고기 반반 육즙꽉차있고여~근데 엄청 고기가 살짝 질겨여~3살아기가 부드러운고기만 먹는데 요고기는 입에 계속 물고있네여ㅠㅠ하지만 저희입맛엔 고기 진짜 잘 삶았어여 ㅎㅎ요청한 명이나물도 더 주시고(리뷰이벤트는 주먹밥 원한다고했는데 콜라주시고;;)그래도 맛나네요ㅎ갠적으로 살짝 아쉬운게있다면 배추절임?에 싸먹고싶은데 요집은 안나오네요ㅎㅎ	1
8352	간이 쎄지않고 담백하며 맛있었습니다 잘먹었어요 다음에 또 주문하겠습니다^^	1
8353	손님와서 반반대짜 뒷다리 대짜 일케 따로 시켰는데 첨에 주문은 매운맛 보통 주문했는데 저희 어머니가 디진다돈가스도 드실정도로 맵짱이셔서... 전화해서 메뉴  매운거 아주맵게 부탁드렸거든요  두번 전화드렸는데 귀찮은티도 안나게 친절히 응대해주셔서 참 좋았구요 맛도 짱맛존맛이라 사진찍을 겨를도 없이 다 먹었어요  그와중에 누락된거 없이 각각 제대로 챙겨주셔서 참 좋았습니다  족발하면 이제 여기밖엔 생각이 안나요ㅠ 존맛	1
8354	맛있게 잘먹었습니다 배달 항상 빠름	0
8355	맛있게 잘 먹을께요~~~~~	0
8356	처음 배달시켰을때 족발도 시켰는데 냄새가 너무 나서 족발은 그뒤로 안시키고 떡보쌈만 먹어용 떡보쌈 진짜 존맛탱 ㅠㅠㅠ	0
8357	배달은 늦게 가져오고 치킨무는 빼먹고 참 잘하는 짓입니다 그려.장사 잘 해쳐드세요.	0
8358	자주시켜먹어요 배달도빨라요	0
8359	깔끔하고 맛있어요~!!	0
8360	맛있습니다 배달도 빠르고	0
8361	맛있게잘먹었습니다 모밀은 살짝 기대에 못미쳤습니다	0
8362	맛있습니다!  또시켜먹을께요	0
8363	분식은 어디가나 기본이니까요.	0
8364	배송빠르고 양 많아요.  서비스로 주신 막국수 엄청 맛있어요.  4인가족 대자먹는데 배터지네요	1
8365	맛있게 잘 먹었습니다 ^^	0
8366	맛 있어요. 역시 좋네요	0
8367	맹탕이예요 팟타이 개선하셔서 번창하세요!	0
8368	양도많고 맛도있네요 ~~~	0
8369	맛있음. 약간매콤 떡볶이	0
8370	늘 맛있게 잘 먹었어요 감사합니다	0
8371	맛있어요~ 고기도 큼직하고 재료도 풍성~	0
8372	언제나 맛있습니다~~~!	1
8373	쫄깃쫄깃 족발! 새콤달콤 국수~ 아삭아삭 상추^^ 부릉부릉 배달♡	1
8374	맛나요!!!항상 시켜먹어요!!	0
8375	양이던 맛이던 다 좋았습니다	0
8376	배달도 빨리 오고 되게 맛있게 먹었어요 리뷰이벤트로 콜라도 갖다 주시고 너무 좋네요 자주 시켜먹을게요!	1
8377	예정시간보다 배달이 빨리와서 좋았눈데 계란볶음면을 시켯는데 볶음밥이 왔네요ㅠㅠ 배가고파서 그냥 먹었습니다	0
8378	맛있어요 사장님~~~~~	0
8379	비가 와서 그런지 조금 늦엇지만 맛잇게 잘 먹엇어요~ 하프앤하프엔 언제쯤 엣지랑 토핑 추가가 생길까요ㅜㅜ	0
8380	양도 많고 맛있어요. 역대급 페리카나인듯^^ 감사합니다!!	1
8381	배달도 빠르고, 맛도 좋아서 완전 최고예요 가족이 먹기에도 푸짐한 양이라 배부르게 먹어도 남았네요. 덕분에 행복한 일요일이 되서 좋았어요~^^	1
8382	666666666666	0
8383	맛은 있었지만 밥이 다 식었어요....	0
8384	맛있게 잘 먹었습니다. 다음에 또 주문할께요.	0
8385	항상 먹어봐도 맛있어요	0
8386	배달도 빠르고 맛있어요	0
8387	큼직한 고기가 있는 덮밥입니다	0
8388	치킨은 너무 맛있었는데 감자를 너무 튀긴지 오래된거 가져와서 다 버렸어오ㅡㅠ. 치킨은 넘 맛나서 다시 재주문했어요	1
8389	배달빠르고 맛있어요.	1
8390	너무맛있어요~|~~	0
8391	처음 시켜먹은 종류인데, 국물 좋아하시는 분들에게 딱 좋을거 같아요! 다른분들이 갈비탕 느낌이라고 했는데,  갈비도 3덩이 있고 맛도 비슷해요! 근데 저에게는 좀 짜서 물 넣어서 먹었네요! 그거말고는 괜찮아요~	0
8392	최고에요 ㅎ 스쿨푸드는 당산점이 최고	0
8393	맛있어요 물냉면도 괜찮고 특히 삼겹살김밥이 맛있네요 삼겹살도 많이 들어있는거같고 담에는 매콤 우동 시켜볼게요	0
8394	보쌈 잡내도 안나고 마늘소스도 맛있었어요! 무쌈과 떡도 많이 주셔서 채소쌈이 없어도 좋았어요~ 보쌈김치도 달달해서 맛나게 먹었습니다!	0
8395	국물에 밥 비벼먹으면 너무 맛있어요ㅎㅎ 회사에서 시켜먹고 맛있어서 주변에 많이 소개했어요ㅎㅎ 담에도 맛나게 해주세요	0
8396	처음 시켜봤는데 스테이크덮밥이랑 흑돼지돈까스 다 맛있었어요~~다음에 또 시켜먹으려구요!! 번창하세요^^	0
8397	맛잇어요맛잇어요진짜	0
8398	연유브레드, 핑거스틱 맛있어요~	0
8399	매운 까르보나라 맛잇어요 ㅎㅎ	0
8400	싼데 배달비도 적고 맛도 세가지 넘좋	0
8401	역시 변함 없는 맛. 맛있어요 단골입니다.	1
8402	맛,서비스 다 좋습니다 다만 매운양념,땡초 둘다 시켜도 둘다 하나도 안매워요ㅠ 기본양념은 안먹어봤는데 어떤 차인지 모르겠습니다 이 부분만 신경써주세요	0
8403	비싸긴한덱 맛은있어요 근데솔직히비싼듯	0
8404	배달은 빨리 와서 따끈따끈하게 맛있게 먹었는데 핑거휠레 하나랑 딸기잼 하나가 안 왔어요ㅜㅜㅜㅜㅜ 핑거휠레 한 조각이랑 딸기잼을 다시 갖다달라고하기도 좀 그래서.. 새우스틱이 너무너무너무너무 맛있어서 그냥 이걸로 만족하고 맛있게 먹었어요 다행히(?) 핑거휠레소스가 남아서 비스킷 반은 딸기잼이랑, 반은 핑거휠레 소스랑 먹었구요ㅎㅎㅎ 다음번에는 잘 챙겨서 보내주세요~~~~	1
8405	맛있게 잘 먹었습니다 근데 소스가 넘쳐서 봉투 내에 잔뜩 묻었더라구요 뚜껑 잘 닫아서 보내주셨으면 좋겠습니다	1
8406	배달이 엄청 빨리돼요!! 다른 리뷰보니까 돈까스가 맛있다고 하는데 시켜봐야겠어요 그리고 해장국이 맛있었어요	0
8407	우리아이가 좋아하는 순살뿌링클~~~양이 좀 적긴 하지만 아이가 만족하면~~~좋아요^^	0
8408	맛있게 잘 먹었습니다^^	0
8409	언제나 맛있어요~ 다만 배달이 15분 정도 늦네요 앞으로 배달 예측시간을 넉넉히 잡아주시면 더 좋겠습니다!	0
8410	깔끔하고 재료가 신선하면 반찬종류가다양해서 아주 좋았습니다	0
8411	배달도 빠르고 맛있었어요!!!!	1
8412	항상 맛있게 먹고있습니당	0
8413	맛있게 잘먹었습니다~~~	0
8414	푸짐한양으로 네식구 실컷먹었습니다.. 기름기가 살짝 빠졌음 더 맛있겠네요..	1
8415	배달도 빠르고 맛도 대박이에요~	0
8416	쫄면 먹을만합니다 좋아요	0
8417	완전 맛있게 먹었어요 양만 맛도 인정!	0
8418	굳구구구국맛잇아여맛잇아요	0
8419	보쌈 정말 맛있어요^^ 다음에 또 주문할께요~~	1
8420	맛 과 양.. 모두 good 그리고 빠른 배달 감사해요 ~~	1
8421	착각해서 센슈라멘을 곱창으로잘못시킨것 빼곤 만족합니다. 돈까스도 두툼하니 맛있습니다.	0
8422	항상 맛있게먹어요 사진찍을새가없네요 ㅋㅋ	1
8423	믿고먹는 닭볶음탕!!!!	0
8424	배달도 빨리 오고 너무 맛있었습니다!!! 또 시켜먹을게요!!	1
8425	곱창을 많이 드셔본 분들은 아실텐데... 매운 맛은 있으나..이 맛도 저 맛도 아닌.. 그래도 냄새는 안 나서 반은 먹었어요.. 야채 곱창인데 국물같이 물기도 많고 .. 다시 시켜먹진 않을거예요.	0
8426	잘 먹었습니다~~~	0
8427	맛있었어요 한그릇도 정성스레 배달감사합니다.	0
8428	지인들 늦은 저녁 놀러와서 보쌈 대자로 급하게 시킨건데 예상 시간보다 훨씬 빨리 도착해서 놀랐고 맛(보쌈, 양념 진짜 짱짱)과 서비스(최애 주먹밥, 막국수)는 당연 최고였어요ㅎㅎㅎ 음식 도착하자마자 먹느라 사진을 찍지 못해 아쉽지만..ㅠㅠ 자주 시킬거니까 다음엔 꼭 올리겠습니당!! 너무 잘 먹었습니다~ 감사합니다!	1
8429	부대국밥이랑 대창덮밥 시켰어요 맛있구요  대창덮밥 대창이 조오금 질긴거 빼고는 만족해요  양이 은근 많네요ㅎㅎㅎ잘 먹었습니다	0
8430	연휴기간이라 그런지 배달이 요기요에서 알려준 ㅂ ㅐ달예상시간보다 훨씬 오래 걸렸습니다. 그리고 오늘 사진에서 보시는 것과 같티 포장상태가 안 좋았습니다.   족발 국물인가 했는데 명이나물 국ㅁ ㅜㄹ인듯하네요. 그리고 반찬끼리 국물 다 뒤섞였습니다.	1
8431	비오는 날이니 좀 늦은거 이해합니다. 콜라따자 마자 터져서 난장판 됬어도 거기까지는 이해합니다. 비오니까 배달 힘들겠지요 다른 리뷰글 보고 양이 괜찮겠거니 했는데 삼계탕은 주문수가 적어서 그런지 몰라도 닭크기가 엄청 작더군요 작은 닭이 맛있다고 해서 그런거라면 또 이해합니다. 근데 얼마나 삶았는지 뼈는 다부서지고 닭다리에 있는살 먹고나니 먹을것도 없고 부서진뼈에 살골라 먹는데도 5분도 안걸렸네요	0
8432	맛있어요 배달도 빠르고 요 good	0
8433	배달도 ㅏ르고 맛있어욯ㅎㅎㅎㅎ	0
8434	완전 맛있어요 생각보다양도많아서 3명이서중남겼네요 나중에또시켜서먹을의향있어요ㅋㅋ	0
8435	맛있네요. 배달도 빠르고 좋습니다	0
8436	맛있어요! 서비스 막국수도 양이 엄청 많네요ㅎㅎ	1
8437	포장도 깔끔하고 맛있어요~  치킨은 순살이네용 3가지 다 맛있게 잘 먹었습니당	0
8438	배달 빠르고 맛있어요~ 김치볶음밥에서 계란껍질이 나오긴 했는데ㅜㅜ 완숙이면 더 좋을 것 같아요!	0
8439	맛있었어요! 양도많고ㅠㅠㅠㅠ 진짜 짱이네요,,,	0
8440	맛있어요 페리카나는 양념이 제일 맛있는데 이번엔 딴거 시켜봤어요 딴것도 맛있는데 좀 짰어요	1
8441	굉장히맛있습니닿ㅎㅎㅎ	0
8442	배달빠르고 잘먹엇어요	0
8443	맛나요~~! 배달도 빨라요!!	0
8444	뒷다리 살코기로 시켰는데도 뻑뻑하지 않고 맛있어요 양도 2인분 넘게 있고 완전 좋네요!!	1
8445	떡볶이 진짜 매콤하네용	0
8446	막국수가 진짜 맛있네요 백김치 빼고 다 맛있었어요	1
8447	너무 달다 양은 많음 만원이라기엔 다소 비쌈	0
8448	냉면육수가 미지근해요 ㅜㅜ 비빔밥은맛나요	0
8449	잘먹었습니다.	0
8450	진한 육수,푸짐한 면,아삭아삭한 토핑,넓은 차슈	0
8451	처음 시켜먹는데 생각 의외로 넘 맛있었습니다 ^^ 마약 옥수수도 짱!!	1
8452	피자 맛있었어요 다음엔 다른피자 먹어볼게요	1
8453	추가 머스타드가 안왔네요... 흠...	1
8454	1234567890	0
8455	굿굿 족발 핵존맛!	1
8456	배달은 빠르고요~맛있었어요~~	0
8457	짱짱 맛있게 잘먹었습니다	1
8458	처음 시켜봤는게 맛있어요!! 앞으로 애용할듯하네요	0
8459	맛있게 잘먹엇습니다	0
8460	친절한 응대와 맛있는음식에 기분좋은 저녁이었습니다.. 단골 예약할께요~^^	1
8461	너무 오래 기다렸어요 ㅠㅠ 고기부분만 달라고 전화했는데 안들어주셨어요	0
8462	원래 마라탕은 다른 곳에서 자주 시켜먹다가 여기 처음 시켜봤는데 양도 엄청 많고 생각보다 너무 맛있었습니다~~ 다음에 또 주문할게요	1
8463	겉바속촉 양도진짜많고 따뜻하게 정말빨리배달해주셨어요  역시페리카나	1
8464	돈까지 내면서 추가한 된장국이 거의 다 솓아져서 먹기 전에 입맛이 다 사라졌어요. 배달도 문제 있겠지만 음식점에서 포장도 제대로 한해서 이런 경우가 생기는 것 같네요.	0
8465	현금결제 선택시 2천원할인 속았습니다	0
8466	맛있습니다 또 시키겠습니다	0
8467	역시 닭도리탕은 여기지  감자도짱맛 닭양념도잘베여있음	0
8468	맛있게 먹었어요 굿굿	0
8469	너무 맛나요 따끈따끈	1
8470	맛있고 배달도 빠르네요	1
8471	떡볶이랑 같이 먹으려고 콜라를 시켰는데 나중에 와서 ;;그래도 김말이 튀김은 엄청 맛 있었습니다 제일 좋아하는게 후추맛 나는거여서 개인적으로 김말이가 젤 맛 있었습니다	0
8472	맛있어요 또 먹을거 같아요 배달은 표시 시간만큼 걸렸어요 추천합니다	0
8473	배달시간은 예상시간 보단 빠르고 음식 양도 많고 맛있습니다. 양파 돈까스 소스가 다른 평범한 돈까스 소스랑 다르네요. 새콤한 맛은 조금 느껴지고 달콤 짭짤한 맛이 더 느껴졌습니다.	1
8474	맛있게 잘 먹었어요	1
8475	vdthnjjhvbbjjiuhh	0
8476	늘 만족입니~ 매주먹는거같아요 ㅋㅋ	0
8477	.	0
8478	조아아아아아아 요!	1
8479	세트 주문했는데 음료가 빠져서왔음. 환불 받긴 함	0
8480	한번 맛을 본 후 치킨은 여기서만 먹어요	0
8481	맛이 아주좋네요 배부르게먹엇어요!! 양도괜칞고 맛도 좋아여 시켜드세요 ㄱㄱㄱㄱㄱㄱ	0
8482	요청사항도 잘 지켜주고 마리도 맛있었어요 ~	0
8483	배달 빠름.  양이 조금 부족. 맛은 무난.	0
8484	너무 야무지게 잘먹었어용 ㅎㅎ 점심시간에 맞게 딱 도착했어요!! 요청사항도 꼼꼼히 체크해주시네요^^* 배송도 빠르고 포장도깔끔하고 너무 맛있어요👍👍 역시 재용이네만족 강추합니다👍😀	1
8485	너무 맛있었어요	0
8486	중국집은 덕수관이 진리~ 개꿀개꿀 개꿀띠~ 리얼 존맛탱~ 무조건 드세요~ 👍👍👍👍👍👍👍👍👍👍	0
8487	국물이 밥도둑... 라면사리 넣어먹으면 ㄹㅇ밥도둑...	0
8488	배달이 좀 늦는거같은데 그래도 너무맛있어서 만복해요!!	1
8489	스쿨푸드는 언제나 최고입니다!! 잘 먹었습니다😊	0
8490	이사와서 처음 시켜 봤습니다 근데 정~말 맛있었어요 👍 양도 넉넉하고 바삭바삭하고 간장양념도 적당히 짜지않고 최근 먹은 치킨중에 정말 최고였어요👍👍 많이 파시고 번창하세요	1
8491	1위인곳은 이유가 있나봐용 1.쿠폰 2.매운소스서비스 3.다른 보족집은 김치찌개랍시고 김칫국오는데 여긴다름 4.막국수양 혜자  5.신속배달 55분찍혔는데 25분만에 와서 조금당황함ㅋㅋ 6.요청사항까지 잘먹었습니다^^	1
8492	항상 맛있어요👍 아이들이 짜장떡볶이 잘먹어요	0
8493	맛있었어요! 생각보다 쭈꾸미도 많아요^^! 사진을 못찍은게 아쉽네용..ㅠㅠ	0
8494	맛있게 잘 먹었습니다	0
8495	순살치킨이 정말 맛있었어요!!!!	0
8496	너무 맛있게 잘 먹었습니다	0
8497	시간 맞춰 빨리 왔어요. 아이들과 맛나게 잘먹었네요	0
8498	콘듀 먹어봤는데 생각보다 많이 짜서 소스 찍어먹어도 힘드네요ㅠ 배달도 빠르고 닭도 부드러워서 정말 만족스러운데 신메뉴는 좀 안타까워요...	0
8499	맛있어요~~ 잘먹었습니다~	0
8500	맛잇게먹엇어요 ㅎㅎㅎ	0
8501	말해모해 구뜨~~~~~~~~~~	0
8502	굿굿 ~~~~~~~~~~~~	0
8503	맛있어요 배달도 빠르고 퐁당치킨도 달달하니맛있네요!	1
8504	맛있어요 항상 잘 먹습니다	0
8505	맛있게 잘 먹었습니다~^^	0
8506	배달도 빠르고, 맛 있게 잘 먹었어요. 양도 넉넉해서 성인남성도 배부르네요. 돈까스마요, 함박스테이크, 새우볶음밥 등 시켰는데 다 맛있고 콩나물냉국도 좋습니다.	0
